,id,first_name,height_feet,height_inches,last_name,position,weight_pounds,abbreviation,city,conference,division,full_name,name
2685,2270852,Sir'Dominic,,,Pointer,G-F,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2686,50793,Isaac,,,Humphries,C,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
2687,232,Demetrius,,,Jackson,G,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2688,666702,Sagaba,,,Konate,F,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
2689,666697,Stanton,,,Kidd,F,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2690,666707,Christ,,,Koumadje,C,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2691,666708,David,,,Kramer,G,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2692,666714,Terry,,,Larrier,F,,LAC,LA,West,Pacific,LA Clippers,Clippers
2693,289,Tyler,6.0,10.0,Lydon,F,225.0,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2694,170,Pau,7.0,0.0,Gasol,C-F,250.0,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2695,238,Amile,6.0,9.0,Jefferson,F,222.0,ORL,Orlando,East,Southeast,Orlando Magic,Magic
2696,2075,Devyn,,,Marble,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2697,386,Chasson,6.0,2.0,Randle,G,185.0,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2698,666757,Luke,,,Maye,F,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2699,396,Devin,6.0,8.0,Robinson,F,200.0,IND,Indiana,East,Central,Indiana Pacers,Pacers
2700,109,Allen,6.0,6.0,Crabbe,G-F,212.0,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
2701,666770,Nicolo,,,Melli,F,,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
2702,666775,Isaiah,,,Miles,F,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2703,666795,Jordan,,,Murphy,F,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
2704,293,J.P.,6.0,5.0,Macura,G,205.0,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2705,666828,James,,,Palmer Jr.,G,,LAC,LA,West,Pacific,LA Clippers,Clippers
2706,666847,Shamorie,,,Ponds,G,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
2707,385,Ivan,6.0,10.0,Rabb,F,220.0,NYK,New York,East,Atlantic,New York Knicks,Knicks
2708,666838,Josh,,,Perkins,F,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
2709,666841,Isaiah,,,Pineiro,F,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2710,372,Miles,6.0,11.0,Plumlee,C,249.0,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
2711,2151,Axel,,,Toupane,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2712,55,Jonah,6.0,10.0,Bolden,F,220.0,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2713,666840,Lamar,,,Peters,G,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2714,2117,David,,,Stockton,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2715,2190,Isaiah,,,Taylor,,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
2716,454,Tyler,,,Ulis,G,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2717,471,Thomas,7.0,0.0,Welsh,C,255.0,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
2718,2105,CJ,,,Wilcox,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
2719,478,C.J.,6.0,5.0,Williams,G,226.0,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2720,666973,Todd,,,Withers,F,,DET,Detroit,East,Central,Detroit Pistons,Pistons
2721,2216,Kadeem,6.0,3.0,Allen,,200.0,NYK,New York,East,Atlantic,New York Knicks,Knicks
2722,13,Ryan,6.0,10.0,Anderson,F,240.0,HOU,Houston,West,Southwest,Houston Rockets,Rockets
2723,364,Chandler,6.0,10.0,Parsons,F,230.0,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2724,449,Allonzo,6.0,5.0,Trier,G,200.0,NYK,New York,East,Atlantic,New York Knicks,Knicks
2725,4196798,Doron,,,Sheffer,G,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2726,666897,Justin,,,Simon,G,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2727,17895899,Shaq,,,Buchanan,G,,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
2728,666552,John,,,Egbunu,C,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
2729,292,Daryl,6.0,3.0,Macon,G,185.0,MIA,Miami,East,Southeast,Miami Heat,Heat
2730,2194,Josh,,,Magette,,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
2731,17895728,Kyree,,,Walker,F,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2732,186,Gerald,6.0,7.0,Green,G-F,205.0,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
2733,43,Dragan,7.0,1.0,Bender,F,225.0,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2734,342,Nene,6.0,11.0,,C-F,250.0,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2735,17895913,Kaleb,,,Johnson,G,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2736,17895914,Matt,,,Morgan,G,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
2737,17553946,Nick,,,Mayo,F,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2738,17553947,Derrick,,,Alston,F,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2739,4196803,Augusto,,,Binelli,C,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2740,302,Luc,6.0,8.0,Mbah a Moute,F,230.0,HOU,Houston,West,Southwest,Houston Rockets,Rockets
2741,4196804,Ron,,,Ellis,F,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2742,4196805,Marcelo,,,Nicola,F-C,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2743,4196806,Alain,,,Digbeau,G,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2744,4196807,Ben,,,Pepper,C,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2745,4196808,Roberto,,,Duenas,C,,MIA,Miami,East,Southeast,Miami Heat,Heat
2746,4196809,George,,,Banks,F,,MIA,Miami,East,Southeast,Miami Heat,Heat
2747,2208,Derrick,,,Walton Jr.,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
2748,323,Naz,6.0,4.0,Mitrou-Long,G,218.0,IND,Indiana,East,Central,Indiana Pacers,Pacers
2749,4196810,Andrew,,,Betts,C,,IND,Indiana,East,Central,Indiana Pacers,Pacers
2750,4196811,Venson,,,Hamilton,C-F,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
2751,4196812,DeeAndre,,,Hulett,G-F,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
2752,4196813,Josip,,,Sesar,G,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2753,4196814,Robertas,,,Javtokas,F,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2754,4196815,Federico,,,Kammerichs,F,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2755,4196816,Mladen,,,Sekularac,G,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2756,4196817,Milos,,,Vujanic,G,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2757,4196818,Peter,,,Fehse,F,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2758,4196821,Sofoklis,,,Schortsanitis,F-C,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2759,4196822,Szymon,,,Szewczyk,F,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2760,4196823,Mario,,,Austin,F,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2761,17895941,Filip,,,Petrusev,C,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2762,1980,Jared,,,Cunningham,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
2763,46390200,Fred,,,Sheffield,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2764,17553945,Damien,,,Jefferson,F,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2765,17553948,Travis,,,Munnings,F,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2766,143,Henry,6.0,11.0,Ellenson,F,245.0,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
2767,17553949,Tim,,,Williams,F,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2768,17895726,Jordan,,,Goodwin,G,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2769,17895727,Austin,,,Hollins,G-F,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2770,46389569,Jim,,,Seminoff,,,CHS,,    ,,Chicago Stags,Chicago Stags
2771,17553954,Sedrick,,,Barefield,G,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2772,17895729,James,,,Banks III,C,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2773,17896110,Matt,,,Lewis,G,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
2774,17895730,Anas,,,Mahmoud,C,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
2775,17895731,Isiaha,,,Mike,F,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
2776,17895732,K.J.,,,Lawson,F,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2777,17895733,Blake,,,Francis,G,,DET,Detroit,East,Central,Detroit Pistons,Pistons
2778,17553957,Scottie,,,Lindsey,G,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2779,666837,Norvel,,,Pelle,F,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2780,23800531,Aleem,,,Ford,F,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
2781,17895777,Trey,,,Davis,G,,NYK,New York,East,Atlantic,New York Knicks,Knicks
2782,366,Justin,7.0,0.0,Patton,C,241.0,NYK,New York,East,Atlantic,New York Knicks,Knicks
2783,666653,William,,,Howard,G-F,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
2784,4196853,Yotam,,,Halperin,G,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2785,4196854,Ejike,,,Ugboaja,F,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2786,4196855,Edin,,,Bavcic,F,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2787,4196862,Petteri,,,Koponen,G,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2788,4196863,Stanko,,,Barac,C,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2789,1358055,Anzejs,,,Pasecniks,C,,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
2790,4196865,Renaldas,,,Seibutis,G,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2791,4196866,Brad,,,Newley,G,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2792,4196867,Giorgos,,,Printezis,F,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2793,4196868,Milovan,,,Rakovic,F,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2794,466,Tyrone,6.0,5.0,Wallace,G,198.0,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
2795,339,Abdel,6.0,6.0,Nader,F,225.0,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2796,24338188,Cat,,,Barber,G,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2797,4196882,Ante,,,Tomic,C,,NYK,New York,East,Atlantic,New York Knicks,Knicks
2798,4196884,DeVon,,,Hardin,F,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2799,4196885,Tadija,,,Dragicevic,F,,NYK,New York,East,Atlantic,New York Knicks,Knicks
2800,4196886,Maarty,,,Leunen,F,,IND,Indiana,East,Central,Indiana Pacers,Pacers
2801,50815,BJ,,,Johnson,F,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
2802,4196897,Sergio,,,Llull,G,,NYK,New York,East,Atlantic,New York Knicks,Knicks
2803,4196900,Sergiy,,,Gladyr,G,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2804,4196902,Emir,,,Preldzic,F,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2805,209,Isaiah,6.0,9.0,Hicks,F,230.0,LAC,LA,West,Pacific,LA Clippers,Clippers
2806,4196903,Chinemelu,,,Elonu,F,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2807,4196904,Henk,,,Norel,F,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
2808,4196907,Latavious,,,Williams,F,,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
2809,50,Antonio,6.0,4.0,Blakeney,G,192.0,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2810,2219,Milton,,,Doyle,,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2811,2223,Ben,6.0,8.0,Moore,,220.0,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
2812,24338541,Malik,,,Ellison,G,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2813,17553938,Jordan,,,Floyd,G,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2814,2213,London,,,Perrantes,,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
2815,17553939,Alan,,,Griffin,F,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2816,17895791,Terry,,,Henderson,G,,IND,Indiana,East,Central,Indiana Pacers,Pacers
2817,17553940,Tyson,,,Carter,G,,MIA,Miami,East,Southeast,Miami Heat,Heat
2818,17895793,Cullen,,,Russo,F,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
2819,4196920,Paulao,,,Prestes,C,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
2820,4196921,Dwayne,,,Collins,F,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2821,4196923,Chukwudiebere,,,Maduabum,F,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2822,17951082,Trey,,,Murphy,,,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
2823,4196942,MIlan,,,Macvan,F,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2824,4196944,Adam,,,Hanga,G-F,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2825,365,Patrick,6.0,9.0,Patterson,F,230.0,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2826,4196945,Jon,,,Diebler,G,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
2827,4196966,Ilkan,,,Karaman,F,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2828,3547266,Elijah,,,Hughes,G,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2829,46390201,Ed,,,Kasid,,,HUS,,    ,,Toronto Huskies,Toronto Huskies
2830,45088184,Keaton,,,Wallace,G,,LAC,LA,West,Pacific,LA Clippers,Clippers
2831,46389570,Johnny,,,Logan,,,BOM,,    ,,St. Louis Bombers,St. Louis Bombers
2832,225,Ersan,6.0,10.0,Ilyasova,F,235.0,CHI,Chicago,East,Central,Chicago Bulls,Bulls
2833,148,Jacob,6.0,6.0,Evans,G,210.0,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
2834,17553941,Micah,,,Potter,F-C,,MIA,Miami,East,Southeast,Miami Heat,Heat
2835,17553944,Matt,,,Coleman,G,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2836,17553942,Dru,,,Smith,G,,MIA,Miami,East,Southeast,Miami Heat,Heat
2837,17553943,Alex,,,Antetokounmpo,F,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2838,4197066,Cady,,,Lalanne,C-F,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2839,4197068,Nikola,,,Milutinov,C-F,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2840,4197069,Arturas,,,Gudaitis,C-F,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2841,4197071,Juan Pablo,,,Vaulet,F,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2842,4197072,Marcus,,,Eriksson,F,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2843,451,Evan,6.0,7.0,Turner,G-F,220.0,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
2844,2188,Jarrod,,,Uthoff,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2845,4197073,Tyler,,,Harvey,G,,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
2846,4197074,Satnam,,,Singh,C,,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
2847,4197075,Daniel,,,Diez,F,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2848,17553971,Marcus,,,Graves,G,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2849,151,Dante,6.0,6.0,Exum,G,190.0,HOU,Houston,West,Southwest,Houston Rockets,Rockets
2850,17553968,Joshua,,,Obiesie,G,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2851,4197076,Nikola,,,Radicevic,G,,DET,Detroit,East,Central,Detroit Pistons,Pistons
2852,4197077,Dimitrios,,,Agravanis,F,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2853,4197078,Luka,,,Mitrovic,F,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2854,4197110,Isaia,,,Cordinier,G,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
2855,4197111,David,,,Michineau,G,,LAC,LA,West,Pacific,LA Clippers,Clippers
2856,4197112,Wang,,,Zhelin,,,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
2857,17553972,Ryan,,,Taylor,G,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2858,17553973,Kendall,,,Smith,G,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2859,666726,Mathias,,,Lessort,F,,NYK,New York,East,Atlantic,New York Knicks,Knicks
2860,17553977,Yoeli,,,Childs,F,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2861,4197162,Aleksandar,,,Vezenkov,F,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
2862,46389571,George,,,Munroe,,,BOM,,    ,,St. Louis Bombers,St. Louis Bombers
2863,4197165,Ognen,,,Jaramaz,G,,NYK,New York,East,Atlantic,New York Knicks,Knicks
2864,4197166,Alpha,,,Kaba,F,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2865,17553980,Princepal,,,Singh,F,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2866,230,Wes,6.0,7.0,Iwundu,F,195.0,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2867,17553981,Kahlil,,,Whitney,F,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2868,17553982,Tres,,,Tinkle,F,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2869,17553985,Romaro,,,Gill,C,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2870,17553989,Elijah,,,Pemberton,G,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2871,17957861,JT,,,Thor,,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
2872,4197230,Issuf,,,Sanon,G,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2873,2226,Erik,,,McCree,,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2874,29,J.J.,6.0,0.0,Barea,G,185.0,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2875,17895796,Vitto,,,Brown,F,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2876,666758,Tahjere,,,McCall,G,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
2877,17895798,Jared,,,Brownridge,G,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
2878,300,Yante,6.0,8.0,Maten,F,240.0,ORL,Orlando,East,Southeast,Orlando Magic,Magic
2879,17895815,Quinton,,,Rose,G-F,,NYK,New York,East,Atlantic,New York Knicks,Knicks
2880,17895818,Matur,,,Maker,F,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
2881,17895819,LiAngelo,,,Ball,F,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
2882,17895821,D.J.,,,Hogg,F,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
2883,17896121,Josh,,,Gray,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
2884,456,Denzel,6.0,6.0,Valentine,G,210.0,UTA,Utah,West,Northwest,Utah Jazz,Jazz
2885,168,Langston,6.0,2.0,Galloway,G,200.0,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2886,156,Terrance,6.0,7.0,Ferguson,G,190.0,NYK,New York,East,Atlantic,New York Knicks,Knicks
2887,154,Cristiano,6.0,10.0,Felicio,F-C,265.0,CHI,Chicago,East,Central,Chicago Bulls,Bulls
2888,46389572,Aubrey,,,Davis,,,BOM,,    ,,St. Louis Bombers,St. Louis Bombers
2889,46389573,Doyle,,,Parrack,,,CHS,,    ,,Chicago Stags,Chicago Stags
2890,157,Yogi,6.0,0.0,Ferrell,G,180.0,LAC,LA,West,Pacific,LA Clippers,Clippers
2891,256,George,6.0,6.0,King,F,220.0,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2892,666467,Amida,,,Brimah,C,,IND,Indiana,East,Central,Indiana Pacers,Pacers
2893,17553986,Ade,,,Murkey,G,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2894,169,Marc,7.0,1.0,Gasol,C,255.0,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2895,46389574,Chuck,,,Halbert,,,CHS,,    ,,Chicago Stags,Chicago Stags
2896,17896053,Aaron,,,Henry,G,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2897,181,Treveon,6.0,5.0,Graham,F,225.0,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2898,183,Jerian,6.0,4.0,Grant,G,205.0,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2899,4197231,Vanja,,,Marinkovic,G-F,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
2900,18030330,Kerry,,,Blackshear Jr.,C,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
2901,666607,Marko,,,Guduric,G,,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
2902,2225,Josh,,,Gray,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
2903,666610,Devon,,,Hall,G,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2904,666611,Donta,,,Hall,F,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
2905,17895721,Juwan,,,Durham,F,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2906,17895722,Max,,,Heidegger,G,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2907,17895723,Justin,,,Jaworski,G,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2908,17895724,Ibi,,,Watson,G,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
2909,17895725,Jaime,,,Echenique,C,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2910,1280857,Kevin,,,Hervey,F,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
2911,208,Mario,6.0,8.0,Hezonja,F,225.0,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2912,348,James,,,Nunnally,F,,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
2913,20,Trevor,6.0,8.0,Ariza,F,215.0,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
2914,666630,Dewan,,,Hernandez,C,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2915,3547197,Devon,,,Dotson,G,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
2916,258,Brandon,6.0,3.0,Knight,G,195.0,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2917,46389575,Max,,,Zaslofsky,,,CHS,,    ,,Chicago Stags,Chicago Stags
2918,17553990,Isaiah,,,Brown,F,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
2919,46390202,Frank,,,Fucarino,,,HUS,,    ,,Toronto Huskies,Toronto Huskies
2920,46390203,Red,,,Dehnert,,,PRO,,    ,,Providence Steamrollers,Providence Steamrollers
2921,46390204,Wallace,,,Sydnor,,,CHS,,    ,,Chicago Stags,Chicago Stags
2922,46390205,Pete,,,Lalich,,,CLR,,    ,,Cleveland Rebels,Cleveland Rebels
2923,17896066,Yves,,,Pons,G-F,,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
2924,46390206,Gorham,,,Getchell,,,PIT,,    ,,Pittsburgh Ironmen,Pittsburgh Ironmen
2925,24489019,Jarron,,,Cumberland,G,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
2926,666716,Dedric,,,Lawson,F,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
2927,17895865,Charles,,,Matthews,F,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
2928,666808,Zach,,,Norvell Jr.,G,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2929,666892,Simisola,,,Shittu,F,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
2930,17895876,Kaleb,,,Wesson,F,,LAC,LA,West,Pacific,LA Clippers,Clippers
2931,666647,Daulton,,,Hommes,F,,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
2932,17895877,Kerwin,,,Roach,G,,LAC,LA,West,Pacific,LA Clippers,Clippers
2933,17895878,Zach,,,Hankins,C,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2934,666827,Tariq,,,Owens,F,,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
2935,17895902,Tyler,,,Hall,G,,NYK,New York,East,Atlantic,New York Knicks,Knicks
2936,666598,Hassani,,,Gravett,G,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
2937,17895903,Brandon,,,Randolph,G-F,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2938,666393,Jalen,,,Adams,G,,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
2939,17895906,Trey,,,Phills,G,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
2940,17895907,Stephen,,,Domingo,G,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2941,40,Marco,6.0,5.0,Belinelli,G-F,210.0,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
2942,4196799,Andrei,,,Fetisov,F,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
2943,666401,Kyle,,,Alexander,F,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
2944,17895908,Paul,,,White,F,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
